order_id,order_date,customer_id,product_id,quantity,unit_price,discount,total_amount,channel
O003158,2025-09-23,C0037,P0005,4,252.32,0,1009.28,In-Store
O003159,2024-02-15,C0071,P0013,4,355.88,0,1423.52,In-Store
O003160,2025-08-05,C0004,P0005,4,252.32,0.05,958.82,Online
O003161,2025-07-14,C0107,P0026,3,73.21,0.05,208.65,Partner
O003162,2024-03-08,C0066,P0030,4,30.0,0,120.0,Online
O003163,2024-03-08,C0010,P0009,8,272.35,0.2,1743.04,Online
O003164,2025-05-20,C0120,P0030,3,30.0,0.15,76.5,Online
O003165,2024-12-16,C0021,P0022,8,391.51,0.2,2505.66,Partner
O003166,2025-08-13,C0187,P0012,8,253.71,0,2029.68,Partner
O003167,2025-11-11,C0141,P0029,6,135.15,0.15,689.27,In-Store
O003168,2025-08-31,C0135,P0005,5,252.32,0.2,1009.28,Online
O003169,2025-05-09,C0058,P0027,1,125.39,0.05,119.12,In-Store
O003170,2025-02-18,C0085,P0017,5,100.03,0.05,475.14,Online
O003171,2024-05-31,C0152,P0010,5,217.18,0,1085.9,Partner
O003172,2025-04-20,C0058,P0028,4,19.35,0,77.4,Online
O003173,2025-02-13,C0026,P0023,6,306.06,0.05,1744.54,In-Store
O003174,2024-09-05,C0146,P0011,5,382.02,0,1910.1,Online
O003175,2024-11-17,C0160,P0016,2,250.04,0.2,400.06,Online
O003176,2025-02-28,C0112,P0013,7,355.88,0,2491.16,In-Store
O003177,2024-11-11,C0008,P0011,6,382.02,0,2292.12,Online
O003178,2025-08-25,C0125,P0029,8,135.15,0.05,1027.14,Online
O003179,2024-09-06,C0104,P0014,4,199.28,0,797.12,Partner
O003180,2024-11-30,C0043,P0011,3,382.02,0.1,1031.45,Partner
O003181,2024-03-25,C0097,P0028,2,19.35,0,38.7,Online
O003182,2025-03-14,C0189,P0001,3,388.22,0.1,1048.19,In-Store
O003183,2024-01-03,C0024,P0030,3,30.0,0,90.0,In-Store
O003184,2025-01-10,C0046,P0002,3,37.33,0,111.99,Partner
O003185,2025-08-08,C0176,P0030,6,30.0,0.15,153.0,Online
O003186,2024-04-12,C0011,P0006,5,163.81,0,819.05,Online
O003187,2024-01-01,C0150,P0003,1,314.36,0.1,282.92,Online
O003188,2025-05-17,C0044,P0029,7,135.15,0.2,756.84,Online
O003189,2025-06-22,C0069,P0019,5,120.65,0.1,542.93,Online
O003190,2025-04-18,C0157,P0010,3,217.18,0,651.54,Partner
O003191,2025-09-13,C0067,P0006,2,163.81,0.05,311.24,Online
O003192,2024-12-12,C0177,P0010,1,217.18,0.05,206.32,Partner
O003193,2025-04-08,C0042,P0023,8,306.06,0.2,1958.78,In-Store
O003194,2025-12-23,C0131,P0010,5,217.18,0.15,923.02,In-Store
O003195,2024-11-12,C0108,P0026,4,73.21,0.2,234.27,Partner
O003196,2024-06-01,C0084,P0007,4,39.48,0.05,150.02,Partner
O003197,2025-08-24,C0040,P0002,2,37.33,0,74.66,Online
O003198,2024-06-01,C0038,P0004,8,111.89,0,895.12,Partner
O003199,2024-11-23,C0019,P0010,6,217.18,0.15,1107.62,Partner
O003200,2025-02-23,C0062,P0023,8,306.06,0.05,2326.06,Online
O003201,2024-08-02,C0165,P0022,5,391.51,0.15,1663.92,In-Store
O003202,2025-02-04,C0168,P0002,6,37.33,0,223.98,Online
O003203,2024-09-15,C0089,P0003,1,314.36,0,314.36,In-Store
O003204,2025-11-05,C0048,P0027,8,125.39,0.05,952.96,In-Store
O003205,2024-05-16,C0182,P0028,6,19.35,0.05,110.3,In-Store
O003206,2024-11-18,C0191,P0023,7,306.06,0.15,1821.06,Partner
O003207,2024-06-17,C0180,P0006,1,163.81,0.2,131.05,In-Store
O003208,2024-05-31,C0107,P0003,8,314.36,0,2514.88,Online
O003209,2024-07-26,C0036,P0008,8,136.8,0,1094.4,Partner
O003210,2024-01-10,C0047,P0014,1,199.28,0.2,159.42,Partner
O003211,2025-09-21,C0093,P0023,6,306.06,0.2,1469.09,In-Store
O003212,2025-05-28,C0087,P0001,2,388.22,0.05,737.62,Online
O003213,2025-11-05,C0055,P0005,6,252.32,0.15,1286.83,Partner
O003214,2025-02-04,C0191,P0017,5,100.03,0.1,450.13,Partner
O003215,2024-02-10,C0152,P0020,4,97.17,0.05,369.25,In-Store
O003216,2025-04-12,C0185,P0019,5,120.65,0.1,542.93,Online
O003217,2025-08-26,C0073,P0011,1,382.02,0.05,362.92,Partner
O003218,2025-09-15,C0017,P0016,7,250.04,0.05,1662.77,Partner
O003219,2025-08-28,C0060,P0030,6,30.0,0.2,144.0,Online
O003220,2024-02-09,C0116,P0009,5,272.35,0.15,1157.49,Online
O003221,2024-09-28,C0172,P0029,5,135.15,0.05,641.96,Online
O003222,2025-04-05,C0136,P0008,1,136.8,0,136.8,Online
O003223,2024-03-18,C0102,P0001,7,388.22,0,2717.54,In-Store
O003224,2025-05-28,C0138,P0027,7,125.39,0,877.73,Partner
O003225,2025-09-06,C0197,P0021,5,43.43,0.2,173.72,Partner
O003226,2025-11-08,C0014,P0016,4,250.04,0.1,900.14,Partner
O003227,2024-08-28,C0074,P0025,2,47.4,0.2,75.84,In-Store
O003228,2025-07-12,C0144,P0024,6,283.93,0,1703.58,Partner
O003229,2024-12-02,C0052,P0001,7,388.22,0,2717.54,Partner
O003230,2024-05-12,C0063,P0016,1,250.04,0,250.04,Partner
O003231,2024-10-26,C0188,P0009,3,272.35,0.15,694.49,Partner
O003232,2024-07-27,C0066,P0014,3,199.28,0.05,567.95,Partner
O003233,2024-10-22,C0042,P0012,2,253.71,0.2,405.94,In-Store
O003234,2024-06-08,C0139,P0023,2,306.06,0,612.12,Online
O003235,2024-10-03,C0001,P0008,2,136.8,0.2,218.88,Online
O003236,2024-05-04,C0030,P0025,8,47.4,0,379.2,Partner
O003237,2024-05-05,C0197,P0027,8,125.39,0.1,902.81,In-Store
O003238,2024-03-26,C0172,P0020,5,97.17,0.2,388.68,In-Store
O003239,2024-07-12,C0024,P0012,3,253.71,0.05,723.07,Partner
O003240,2024-03-29,C0065,P0024,1,283.93,0.1,255.54,Online
O003241,2025-06-18,C0042,P0005,6,252.32,0,1513.92,Partner
O003242,2025-10-08,C0137,P0007,8,39.48,0.2,252.67,In-Store
O003243,2025-03-18,C0008,P0011,7,382.02,0.2,2139.31,Online
O003244,2024-06-20,C0132,P0025,7,47.4,0,331.8,Online
O003245,2025-08-23,C0159,P0021,8,43.43,0.2,277.95,Partner
O003246,2025-11-03,C0179,P0003,4,314.36,0.2,1005.95,In-Store
O003247,2024-11-25,C0143,P0025,8,47.4,0.05,360.24,Partner
O003248,2025-04-08,C0095,P0007,1,39.48,0,39.48,Online
O003249,2025-11-11,C0001,P0019,6,120.65,0,723.9,In-Store
O003250,2024-01-08,C0167,P0011,7,382.02,0.15,2273.02,In-Store
O003251,2024-04-08,C0119,P0003,3,314.36,0.2,754.46,Partner
O003252,2024-05-19,C0134,P0018,2,276.28,0.1,497.3,In-Store
O003253,2025-10-01,C0127,P0018,6,276.28,0,1657.68,Online
O003254,2025-07-03,C0164,P0011,4,382.02,0,1528.08,In-Store
O003255,2024-11-03,C0076,P0002,2,37.33,0,74.66,Partner
O003256,2025-01-23,C0036,P0023,5,306.06,0.2,1224.24,Online
O003257,2025-06-27,C0072,P0011,7,382.02,0,2674.14,In-Store
O003258,2024-11-03,C0020,P0016,5,250.04,0.15,1062.67,In-Store
O003259,2024-07-08,C0006,P0001,5,388.22,0,1941.1,Partner
O003260,2025-09-09,C0024,P0028,3,19.35,0.1,52.25,Partner
O003261,2024-09-27,C0026,P0012,2,253.71,0,507.42,In-Store
O003262,2025-08-13,C0082,P0029,2,135.15,0,270.3,Online
O003263,2024-02-20,C0150,P0026,2,73.21,0,146.42,In-Store
O003264,2025-12-30,C0080,P0027,2,125.39,0.2,200.62,Partner
O003265,2025-11-04,C0148,P0028,5,19.35,0.1,87.08,In-Store
O003266,2024-02-11,C0026,P0029,7,135.15,0.2,756.84,In-Store
O003267,2024-02-23,C0108,P0003,6,314.36,0,1886.16,Online
O003268,2025-05-03,C0018,P0004,1,111.89,0,111.89,Online
O003269,2025-07-08,C0121,P0026,6,73.21,0.05,417.3,Online
O003270,2024-12-08,C0068,P0006,4,163.81,0,655.24,Online
O003271,2024-01-18,C0048,P0021,2,43.43,0.15,73.83,In-Store
O003272,2025-11-29,C0056,P0024,3,283.93,0,851.79,Partner
O003273,2025-06-19,C0062,P0014,1,199.28,0.15,169.39,In-Store
O003274,2025-07-14,C0148,P0026,4,73.21,0.05,278.2,Online
O003275,2025-11-13,C0016,P0014,4,199.28,0.1,717.41,In-Store
O003276,2024-05-19,C0050,P0027,5,125.39,0,626.95,In-Store
O003277,2024-09-12,C0152,P0014,5,199.28,0,996.4,Partner
O003278,2025-10-25,C0032,P0023,7,306.06,0,2142.42,Partner
O003279,2025-08-27,C0128,P0001,2,388.22,0.05,737.62,Online
O003280,2024-07-07,C0192,P0009,3,272.35,0.1,735.35,Partner
O003281,2025-12-29,C0149,P0004,4,111.89,0,447.56,Online
O003282,2024-03-14,C0060,P0008,1,136.8,0.15,116.28,Partner
O003283,2024-04-25,C0102,P0005,4,252.32,0,1009.28,Partner
O003284,2024-04-23,C0001,P0021,4,43.43,0.15,147.66,Partner
O003285,2024-07-30,C0004,P0014,2,199.28,0,398.56,In-Store
O003286,2025-01-12,C0037,P0005,2,252.32,0.2,403.71,In-Store
O003287,2025-11-10,C0106,P0013,5,355.88,0.05,1690.43,Online
O003288,2024-12-27,C0163,P0005,4,252.32,0.05,958.82,Online
O003289,2025-05-15,C0171,P0028,4,19.35,0.05,73.53,In-Store
O003290,2025-03-19,C0112,P0002,5,37.33,0,186.65,In-Store
O003291,2025-04-14,C0041,P0002,1,37.33,0.15,31.73,Partner
O003292,2024-10-21,C0075,P0007,7,39.48,0,276.36,Online
O003293,2024-01-15,C0073,P0009,3,272.35,0.05,776.2,In-Store
O003294,2025-04-10,C0196,P0017,2,100.03,0.1,180.05,In-Store
O003295,2024-07-24,C0078,P0021,4,43.43,0.05,165.03,Partner
O003296,2024-10-03,C0071,P0027,8,125.39,0.05,952.96,Online
O003297,2024-01-18,C0123,P0008,8,136.8,0,1094.4,Online
O003298,2025-07-18,C0166,P0016,7,250.04,0,1750.28,Partner
O003299,2024-10-01,C0165,P0030,3,30.0,0,90.0,Partner
O003300,2024-04-11,C0095,P0017,5,100.03,0.15,425.13,In-Store
O003301,2025-02-17,C0169,P0017,5,100.03,0.15,425.13,Online
O003302,2024-10-16,C0017,P0019,2,120.65,0,241.3,In-Store
O003303,2025-05-23,C0063,P0025,3,47.4,0.15,120.87,Partner
O003304,2025-12-07,C0001,P0005,1,252.32,0,252.32,Partner
O003305,2025-05-07,C0108,P0019,6,120.65,0,723.9,Online
O003306,2025-03-11,C0048,P0004,5,111.89,0.15,475.53,In-Store
O003307,2024-07-23,C0179,P0026,5,73.21,0.1,329.44,Partner
O003308,2025-01-24,C0103,P0022,6,391.51,0,2349.06,In-Store
O003309,2024-02-16,C0160,P0007,4,39.48,0,157.92,In-Store
O003310,2024-12-07,C0092,P0016,4,250.04,0.1,900.14,In-Store
O003311,2024-03-19,C0059,P0014,1,199.28,0.15,169.39,Online
O003312,2025-02-24,C0145,P0029,3,135.15,0,405.45,Online
O003313,2024-03-15,C0053,P0015,7,220.08,0.1,1386.5,Online
O003314,2024-05-18,C0175,P0018,8,276.28,0.15,1878.7,Online
O003315,2024-04-09,C0189,P0007,4,39.48,0,157.92,Online
O003316,2024-10-14,C0066,P0001,7,388.22,0,2717.54,Partner
O003317,2024-04-05,C0151,P0029,8,135.15,0,1081.2,In-Store
O003318,2024-09-13,C0061,P0020,2,97.17,0,194.34,Partner
O003319,2025-05-02,C0138,P0024,4,283.93,0,1135.72,Partner
O003320,2025-12-13,C0071,P0018,3,276.28,0.15,704.51,Partner
O003321,2024-08-09,C0002,P0030,8,30.0,0.2,192.0,In-Store
O003322,2025-08-19,C0085,P0004,2,111.89,0.1,201.4,Online
O003323,2025-12-14,C0148,P0009,1,272.35,0.05,258.73,In-Store
O003324,2025-12-13,C0092,P0025,8,47.4,0.1,341.28,Online
O003325,2025-08-08,C0007,P0024,2,283.93,0.15,482.68,Online
O003326,2024-06-09,C0171,P0009,4,272.35,0,1089.4,Online
O003327,2024-08-02,C0189,P0002,3,37.33,0,111.99,Online
O003328,2025-11-08,C0034,P0010,8,217.18,0,1737.44,In-Store
O003329,2024-04-30,C0058,P0020,3,97.17,0,291.51,Partner
O003330,2024-11-02,C0186,P0007,6,39.48,0.15,201.35,Partner
O003331,2024-06-11,C0111,P0005,2,252.32,0.2,403.71,In-Store
O003332,2024-02-05,C0097,P0001,3,388.22,0,1164.66,Partner
O003333,2024-03-27,C0045,P0022,7,391.51,0,2740.57,Online
O003334,2024-04-21,C0055,P0003,3,314.36,0.05,895.93,In-Store
O003335,2025-12-31,C0059,P0023,3,306.06,0,918.18,Partner
O003336,2024-06-10,C0183,P0018,6,276.28,0.05,1574.8,Partner
O003337,2025-03-11,C0137,P0022,4,391.51,0.05,1487.74,Online
O003338,2024-11-19,C0157,P0027,8,125.39,0,1003.12,In-Store
O003339,2025-02-19,C0156,P0007,1,39.48,0,39.48,In-Store
O003340,2025-08-18,C0097,P0025,8,47.4,0,379.2,Online
O003341,2025-12-18,C0178,P0005,1,252.32,0,252.32,Partner
O003342,2025-10-27,C0029,P0018,8,276.28,0.05,2099.73,Partner
O003343,2025-06-14,C0183,P0024,3,283.93,0,851.79,Online
O003344,2024-05-09,C0138,P0029,4,135.15,0.2,432.48,Online
O003345,2025-07-05,C0013,P0017,2,100.03,0,200.06,Partner
O003346,2024-09-24,C0022,P0011,2,382.02,0,764.04,In-Store
O003347,2025-03-13,C0141,P0005,3,252.32,0,756.96,In-Store
O003348,2025-10-13,C0053,P0005,4,252.32,0.15,857.89,Online
O003349,2025-03-08,C0133,P0005,8,252.32,0,2018.56,Partner
O003350,2024-11-25,C0163,P0018,2,276.28,0.15,469.68,In-Store
O003351,2024-12-11,C0043,P0022,5,391.51,0.2,1566.04,Online
O003352,2024-01-28,C0009,P0025,1,47.4,0.2,37.92,Partner
O003353,2024-11-26,C0177,P0001,1,388.22,0,388.22,Online
O003354,2025-12-05,C0194,P0024,2,283.93,0,567.86,Online
O003355,2025-07-05,C0124,P0026,2,73.21,0.05,139.1,Partner
O003356,2024-06-02,C0096,P0002,1,37.33,0.15,31.73,In-Store
O003357,2025-05-31,C0081,P0013,2,355.88,0.2,569.41,Partner
O003358,2024-06-12,C0075,P0025,5,47.4,0,237.0,Online
O003359,2025-11-15,C0140,P0027,3,125.39,0.1,338.55,Partner
O003360,2025-06-18,C0139,P0016,5,250.04,0.05,1187.69,Online
O003361,2025-09-28,C0039,P0006,5,163.81,0.1,737.14,Online
O003362,2025-06-03,C0081,P0013,8,355.88,0,2847.04,In-Store
O003363,2024-02-20,C0120,P0001,1,388.22,0.1,349.4,Online
O003364,2024-12-19,C0170,P0009,4,272.35,0.05,1034.93,Partner
O003365,2025-06-12,C0088,P0003,6,314.36,0.15,1603.24,In-Store
O003366,2025-07-30,C0136,P0005,7,252.32,0.05,1677.93,Online
O003367,2024-10-02,C0061,P0014,3,199.28,0.2,478.27,Partner
O003368,2024-02-20,C0059,P0011,6,382.02,0.15,1948.3,In-Store
O003369,2025-08-13,C0080,P0027,3,125.39,0.2,300.94,In-Store
O003370,2025-04-26,C0187,P0002,1,37.33,0.15,31.73,Online
O003371,2025-09-08,C0105,P0007,4,39.48,0.05,150.02,Partner
O003372,2024-01-18,C0143,P0015,6,220.08,0.2,1056.38,Partner
O003373,2024-03-07,C0200,P0021,3,43.43,0,130.29,Online
O003374,2025-02-05,C0069,P0026,1,73.21,0,73.21,In-Store
O003375,2025-10-02,C0136,P0004,1,111.89,0,111.89,Partner
O003376,2025-04-30,C0067,P0028,3,19.35,0.1,52.25,In-Store
O003377,2024-07-11,C0064,P0017,4,100.03,0.05,380.11,Partner
O003378,2024-09-05,C0166,P0003,7,314.36,0,2200.52,Online
O003379,2025-02-13,C0173,P0003,3,314.36,0.15,801.62,Partner
O003380,2025-08-08,C0174,P0010,3,217.18,0.1,586.39,Partner
O003381,2024-10-31,C0172,P0022,5,391.51,0.05,1859.67,Online
O003382,2024-05-13,C0006,P0008,7,136.8,0.2,766.08,In-Store
O003383,2024-04-16,C0185,P0024,7,283.93,0,1987.51,In-Store
O003384,2024-02-11,C0200,P0009,2,272.35,0.05,517.47,In-Store
O003385,2024-12-29,C0075,P0021,7,43.43,0,304.01,In-Store
O003386,2025-02-16,C0194,P0010,1,217.18,0,217.18,Online
O003387,2025-07-10,C0185,P0022,6,391.51,0,2349.06,Partner
O003388,2024-01-24,C0048,P0010,4,217.18,0.2,694.98,Partner
O003389,2025-02-25,C0022,P0016,7,250.04,0,1750.28,In-Store
O003390,2024-08-19,C0075,P0017,1,100.03,0.2,80.02,Partner
O003391,2025-12-15,C0028,P0012,4,253.71,0.1,913.36,Partner
O003392,2024-05-17,C0133,P0006,5,163.81,0,819.05,In-Store
O003393,2025-12-05,C0157,P0027,1,125.39,0.15,106.58,In-Store
O003394,2024-10-25,C0010,P0010,1,217.18,0.2,173.74,Online
O003395,2024-12-29,C0053,P0030,4,30.0,0,120.0,Online
O003396,2024-05-05,C0135,P0009,6,272.35,0.15,1388.99,In-Store
O003397,2024-04-14,C0187,P0008,3,136.8,0.2,328.32,Online
O003398,2025-04-22,C0025,P0023,8,306.06,0.1,2203.63,Partner
O003399,2024-07-22,C0032,P0018,1,276.28,0.1,248.65,Online
O003400,2024-08-09,C0152,P0003,4,314.36,0.05,1194.57,Online
O003401,2024-02-10,C0104,P0021,6,43.43,0,260.58,In-Store
O003402,2025-09-18,C0009,P0024,2,283.93,0,567.86,Partner
O003403,2024-04-07,C0128,P0025,6,47.4,0.05,270.18,In-Store
O003404,2025-07-19,C0129,P0028,7,19.35,0.2,108.36,Partner
O003405,2024-07-08,C0135,P0029,1,135.15,0,135.15,Online
O003406,2024-04-19,C0007,P0026,1,73.21,0.1,65.89,In-Store
O003407,2024-05-10,C0200,P0014,2,199.28,0.1,358.7,Partner
O003408,2025-12-05,C0135,P0030,1,30.0,0,30.0,In-Store
O003409,2024-10-17,C0086,P0016,8,250.04,0,2000.32,Partner
O003410,2025-09-27,C0031,P0024,7,283.93,0,1987.51,Partner
O003411,2024-12-20,C0055,P0013,6,355.88,0.1,1921.75,Online
O003412,2024-03-13,C0015,P0003,5,314.36,0.1,1414.62,Online
O003413,2025-07-06,C0135,P0021,5,43.43,0,217.15,In-Store
O003414,2025-05-03,C0058,P0008,7,136.8,0.1,861.84,In-Store
O003415,2025-02-21,C0007,P0019,3,120.65,0.2,289.56,Online
O003416,2025-09-13,C0044,P0027,3,125.39,0,376.17,Partner
O003417,2025-04-07,C0130,P0005,2,252.32,0,504.64,In-Store
O003418,2024-04-04,C0086,P0011,7,382.02,0,2674.14,In-Store
O003419,2025-06-16,C0010,P0023,5,306.06,0,1530.3,Partner
O003420,2025-01-10,C0105,P0024,1,283.93,0.2,227.14,Partner
O003421,2025-05-19,C0006,P0025,6,47.4,0,284.4,In-Store
O003422,2025-12-11,C0110,P0014,1,199.28,0.1,179.35,Online
O003423,2024-01-19,C0030,P0024,3,283.93,0.05,809.2,Online
O003424,2024-07-27,C0050,P0028,1,19.35,0.1,17.42,In-Store
O003425,2024-01-28,C0100,P0013,2,355.88,0.2,569.41,In-Store
O003426,2024-11-24,C0040,P0022,8,391.51,0,3132.08,Partner
O003427,2024-08-11,C0055,P0004,3,111.89,0.2,268.54,In-Store
O003428,2025-03-16,C0088,P0012,1,253.71,0.2,202.97,Partner
O003429,2024-04-21,C0141,P0006,7,163.81,0.1,1032.0,In-Store
O003430,2025-07-28,C0161,P0028,8,19.35,0.05,147.06,Partner
O003431,2024-09-27,C0037,P0020,4,97.17,0.1,349.81,In-Store
O003432,2024-11-07,C0192,P0002,2,37.33,0,74.66,Partner
O003433,2024-07-17,C0002,P0026,8,73.21,0.2,468.54,In-Store
O003434,2025-11-14,C0077,P0008,8,136.8,0.2,875.52,Partner
O003435,2024-02-17,C0189,P0029,3,135.15,0.05,385.18,Online
O003436,2024-05-07,C0060,P0021,6,43.43,0.1,234.52,Online
O003437,2025-12-08,C0027,P0022,6,391.51,0.05,2231.61,Partner
O003438,2025-01-12,C0005,P0020,1,97.17,0.1,87.45,Partner
O003439,2024-10-23,C0149,P0023,2,306.06,0.2,489.7,In-Store
O003440,2025-04-08,C0147,P0006,1,163.81,0.15,139.24,In-Store
O003441,2025-09-04,C0150,P0026,3,73.21,0.05,208.65,Partner
O003442,2025-10-01,C0147,P0020,7,97.17,0.2,544.15,Partner
O003443,2025-07-19,C0097,P0028,5,19.35,0.2,77.4,Partner
O003444,2025-06-18,C0155,P0025,8,47.4,0,379.2,In-Store
O003445,2025-01-28,C0038,P0018,6,276.28,0.1,1491.91,Partner
O003446,2025-08-01,C0146,P0008,3,136.8,0,410.4,Online
O003447,2025-09-25,C0076,P0001,5,388.22,0.1,1746.99,Online
O003448,2024-07-08,C0045,P0029,4,135.15,0,540.6,Online
O003449,2025-03-16,C0076,P0025,3,47.4,0.2,113.76,In-Store
O003450,2025-09-29,C0145,P0018,1,276.28,0.05,262.47,Partner
O003451,2025-02-11,C0006,P0018,8,276.28,0,2210.24,Partner
O003452,2025-10-19,C0031,P0015,7,220.08,0,1540.56,In-Store
O003453,2025-07-29,C0045,P0024,4,283.93,0,1135.72,Partner
O003454,2025-11-17,C0059,P0017,4,100.03,0,400.12,Partner
O003455,2024-09-06,C0155,P0030,6,30.0,0.15,153.0,Partner
O003456,2024-10-18,C0036,P0022,1,391.51,0.2,313.21,Online
O003457,2025-12-12,C0089,P0014,2,199.28,0,398.56,Partner
O003458,2025-07-16,C0157,P0014,6,199.28,0,1195.68,Online
O003459,2025-11-23,C0104,P0019,6,120.65,0.1,651.51,Online
O003460,2025-07-17,C0112,P0022,5,391.51,0,1957.55,In-Store
O003461,2025-10-07,C0147,P0013,6,355.88,0.05,2028.52,Online
O003462,2025-03-12,C0056,P0001,8,388.22,0.2,2484.61,Online
O003463,2024-07-13,C0173,P0027,3,125.39,0.2,300.94,Partner
O003464,2024-05-03,C0081,P0019,6,120.65,0.2,579.12,In-Store
O003465,2025-07-08,C0050,P0025,5,47.4,0.05,225.15,Online
O003466,2025-06-05,C0062,P0019,5,120.65,0.2,482.6,In-Store
O003467,2024-01-31,C0161,P0029,1,135.15,0.2,108.12,Online
O003468,2024-01-07,C0123,P0025,4,47.4,0,189.6,Partner
O003469,2024-03-05,C0132,P0014,7,199.28,0.05,1325.21,Online
O003470,2024-07-25,C0030,P0027,7,125.39,0.1,789.96,Online
O003471,2025-09-18,C0021,P0022,4,391.51,0.2,1252.83,In-Store
O003472,2025-06-24,C0007,P0002,2,37.33,0.05,70.93,Online
O003473,2024-10-27,C0157,P0021,5,43.43,0,217.15,Partner
O003474,2025-04-09,C0156,P0003,6,314.36,0,1886.16,In-Store
O003475,2025-08-19,C0199,P0006,4,163.81,0.2,524.19,In-Store
O003476,2025-01-12,C0165,P0014,3,199.28,0,597.84,Online
O003477,2025-05-22,C0164,P0009,5,272.35,0,1361.75,In-Store
O003478,2024-06-15,C0114,P0020,5,97.17,0.05,461.56,Online
O003479,2025-02-16,C0183,P0015,3,220.08,0.15,561.2,In-Store
O003480,2024-01-20,C0172,P0005,3,252.32,0,756.96,Partner
O003481,2025-10-02,C0024,P0024,8,283.93,0.15,1930.72,In-Store
O003482,2025-08-01,C0099,P0030,1,30.0,0,30.0,Partner
O003483,2025-02-10,C0155,P0003,5,314.36,0,1571.8,Partner
O003484,2024-07-18,C0173,P0018,5,276.28,0,1381.4,Online
O003485,2024-05-15,C0052,P0015,4,220.08,0,880.32,In-Store
O003486,2024-12-19,C0092,P0023,3,306.06,0,918.18,In-Store
O003487,2024-01-11,C0028,P0015,2,220.08,0.05,418.15,Online
O003488,2025-09-09,C0043,P0022,2,391.51,0,783.02,Online
O003489,2025-03-08,C0001,P0013,2,355.88,0,711.76,Online
O003490,2025-04-23,C0132,P0022,6,391.51,0,2349.06,In-Store
O003491,2024-05-04,C0140,P0019,6,120.65,0.05,687.71,Online
O003492,2025-07-12,C0056,P0015,2,220.08,0.15,374.14,In-Store
O003493,2024-06-21,C0079,P0009,1,272.35,0.15,231.5,Partner
O003494,2025-02-09,C0083,P0002,3,37.33,0.2,89.59,In-Store
O003495,2024-10-09,C0131,P0002,2,37.33,0.05,70.93,In-Store
O003496,2025-11-29,C0014,P0008,8,136.8,0,1094.4,In-Store
O003497,2024-04-20,C0027,P0013,8,355.88,0.1,2562.34,Online
O003498,2025-06-09,C0119,P0024,8,283.93,0.15,1930.72,Online
O003499,2024-06-14,C0048,P0003,1,314.36,0.2,251.49,Partner
O003500,2025-08-26,C0024,P0029,8,135.15,0.2,864.96,Partner
O003501,2025-06-15,C0047,P0004,4,111.89,0,447.56,In-Store
O003502,2025-05-18,C0044,P0019,6,120.65,0.15,615.32,Partner
O003503,2025-03-12,C0176,P0020,8,97.17,0,777.36,Online
O003504,2025-06-11,C0139,P0008,2,136.8,0.2,218.88,Online
O003505,2024-01-30,C0140,P0022,6,391.51,0.05,2231.61,In-Store
O003506,2024-01-24,C0059,P0019,8,120.65,0.15,820.42,In-Store
O003507,2025-11-28,C0180,P0019,7,120.65,0.05,802.32,Online
O003508,2025-05-23,C0117,P0016,1,250.04,0.05,237.54,Online
O003509,2024-01-16,C0104,P0017,3,100.03,0.2,240.07,In-Store
O003510,2024-05-27,C0196,P0001,7,388.22,0.1,2445.79,Online
O003511,2024-08-17,C0169,P0027,3,125.39,0,376.17,Partner
O003512,2025-02-06,C0090,P0011,3,382.02,0,1146.06,Partner
O003513,2024-12-09,C0169,P0012,1,253.71,0.2,202.97,Partner
O003514,2024-09-28,C0115,P0030,2,30.0,0.15,51.0,In-Store
O003515,2025-10-28,C0146,P0005,2,252.32,0.1,454.18,Online
O003516,2025-08-04,C0019,P0019,3,120.65,0,361.95,In-Store
O003517,2025-08-27,C0117,P0025,1,47.4,0.1,42.66,Partner
O003518,2025-03-16,C0198,P0022,5,391.51,0,1957.55,Partner
O003519,2025-07-13,C0156,P0018,5,276.28,0.2,1105.12,Online
O003520,2024-12-04,C0041,P0005,1,252.32,0.2,201.86,Online
O003521,2025-07-09,C0155,P0023,4,306.06,0.15,1040.6,In-Store
O003522,2024-10-25,C0185,P0020,5,97.17,0.1,437.27,Partner
O003523,2025-09-16,C0034,P0010,6,217.18,0.2,1042.46,Partner
O003524,2024-03-27,C0142,P0021,2,43.43,0.15,73.83,In-Store
O003525,2024-02-06,C0089,P0015,8,220.08,0.2,1408.51,Partner
O003526,2024-07-02,C0168,P0015,2,220.08,0,440.16,Online
O003527,2025-05-04,C0140,P0013,8,355.88,0.05,2704.69,Online
O003528,2025-09-22,C0139,P0025,3,47.4,0,142.2,In-Store
O003529,2024-03-06,C0071,P0013,2,355.88,0.1,640.58,Partner
O003530,2025-09-17,C0161,P0022,8,391.51,0.05,2975.48,Partner
O003531,2025-09-30,C0127,P0013,3,355.88,0.2,854.11,Partner
O003532,2024-06-06,C0112,P0017,8,100.03,0.15,680.2,Online
O003533,2024-02-09,C0082,P0017,4,100.03,0.05,380.11,Partner
O003534,2025-10-20,C0137,P0011,1,382.02,0.05,362.92,Online
O003535,2024-02-23,C0175,P0021,4,43.43,0,173.72,Partner
O003536,2025-01-04,C0069,P0029,1,135.15,0.15,114.88,In-Store
O003537,2025-04-12,C0098,P0024,6,283.93,0.15,1448.04,Partner
O003538,2024-10-13,C0010,P0001,2,388.22,0,776.44,Partner
O003539,2025-01-18,C0046,P0025,6,47.4,0.2,227.52,In-Store
